Temperature	F_vib	CV_vib	S_vib
K	eV	eV/K	eV/K
5.0	0.15849630984069	3.132733781862155e-08	1.004290673413108e-08
10.0	0.15849611502993424	2.565468866607199e-07	8.400241749402866e-08
15.0	0.15849524459640804	9.359148478077254e-07	2.944879076581737e-07
20.0	0.15849273170145833	2.812554632988402e-06	7.750820677402896e-07
25.0	0.15848651180168016	7.734812705040986e-06	1.8530776427724488e-06
30.0	0.15847230235213777	1.794376367237108e-05	4.071506585993902e-06
35.0	0.158442911193181	3.4838052217490945e-05	8.01652480729407e-06
40.0	0.1583884838607257	5.861409565043012e-05	1.4146631971109738e-05
45.0	0.15829735582774299	8.855043755553264e-05	2.2723756270966853e-05
50.0	0.15815703776756287	0.00012342378205004614	3.3821051646974526e-05
55.0	0.15795506411511423	0.00016184309571495766	4.73637302378143e-05
60.0	0.15767961431157135	0.00020246582753956385	6.317616125028097e-05
65.0	0.15731990980067634	0.0002441155516541907	8.102334184540735e-05
70.0	0.156866426592452	0.00028583014240367923	0.00010064298153782343
75.0	0.15631097128538385	0.00032686639091370525	0.00012176820582769713
80.0	0.15564666406195846	0.00036668064268740246	0.00014414236320168996
85.0	0.15486786353136972	0.00040489874983232394	0.0001675277856945027
90.0	0.15397005924649973	0.0004412835150567925	0.00019171022131780614
95.0	0.1529497498805406	0.0004757041142712155	0.00021650034285632152
100.0	0.15180431888605597	0.0005081095651181288	0.00024173339650502247
105.0	0.15053191491830023	0.0005385068577848731	0.0002672677526230306
110.0	0.1491313411198557	0.0005669435782735008	0.0002929828807846168
115.0	0.14760195522523453	0.0005934944879773473	0.0003187770917674549
120.0	0.14594358107052688	0.0006182514023057934	0.0003445652608690649
125.0	0.14415643125631536	0.0006413157208863625	0.00037027665864000197
130.0	0.14224104023901898	0.000662793032763718	0.00039585295630715334
135.0	0.14019820689135779	0.0006827893121925426	0.0004212464352914452
140.0	0.1380289454890991	0.000701408313128176	0.0004464184067895143
145.0	0.13573444408901317	0.0007187498535941089	0.0004713378336417002
150.0	0.133316029322473	0.0007349087512494404	0.0004959801392984324
155.0	0.13077513671482482	0.0007499742284516013	0.0005203261853175443
160.0	0.1281132857365435	0.000764029650178698	0.0005443613979222309
165.0	0.1253320588886031	0.0007771524931617158	0.0005680750246977787
170.0	0.12243308421599322	0.0007894144713538974	0.0005914595038412124
175.0	0.11941802072706718	0.00080088176313434	0.0006145099300829694
180.0	0.11628854627127776	0.000811615300849041	0.0006372236032176075
185.0	0.11304634749368124	0.0008216710946125064	0.0006595996469611143
190.0	0.10969311154179308	0.000831100570660732	0.0006816386875140586
195.0	0.1062305192496473	0.0008399509106891875	0.000703342582713124
200.0	0.10266023956610032	0.0008482653830869726	0.0007247141939860016
205.0	0.09898392503037003	0.0008560836602158672	0.000745757194488226
210.0	0.0952032081283231	0.0008634421182022122	0.0007664759078062388
215.0	0.09131969838889654	0.000870374117351752	0.0007868751724735128
220.0	0.08733498010191508	0.0008769102624429895	0.0008069602282821911
225.0	0.08325061055704523	0.0008830786429378154	0.0008267366209975499
230.0	0.07906811871923572	0.0008889050536684482	0.0008462101226116143
235.0	0.0747890042691589	0.000894413196890749	0.0008653866647194375
240.0	0.07041473694828573	0.0008996248667903486	0.0008842722829786891
245.0	0.06594675615759538	0.0009045601176286911	0.000902873070931302
250.0	0.061386470766854086	0.0009092374167514086	0.0009211951417337188
255.0	0.056735259098067016	0.0009136737836712269	0.0009392445965681586
260.0	0.051994469052371574	0.0009178849163983156	0.000957027498697224
265.0	0.04716541835440562	0.0009218853061328917	0.0009745498522845334
270.0	0.042249394892228065	0.0009256883413662142	0.0009918175852390257
275.0	0.03724765713429153	0.0009293064023619743	0.001008836535454465
280.0	0.03216143460785521	0.0009327509469148687	0.0010256124399119044
285.0	0.026991928425683896	0.0009360325882086685	0.001042150926193876
290.0	0.021740311849953693	0.0009391611655246843	0.0010584575060278575
295.0	0.016407730884057906	0.000942145808483832	0.0010745375705345055
300.0	0.01099530488449222	0.0009449949954422703	0.0010903963869052557
305.0	0.005504127186268288	0.0009477166066018515	0.0011060390962756646
310.0	-6.473426360102208e-05	0.0009503179723429723	0.0011214707125959125
315.0	-0.0057102362691127525	0.0009528059172378134	0.0011366961223301338
320.0	-0.011431359748541899	0.0009551868001574079	0.0011517200848413917
325.0	-0.01722710910110624	0.0009574665508449796	0.001166547233340946
330.0	-0.023096511579548555	0.000959650703291357	0.0011811820762987122
335.0	-0.02903861667076151	0.0009617444262148148	0.0011956289992275642
340.0	-0.035052495486096624	0.0009637525509178875	0.001209892266767313
345.0	-0.041137240162713626	0.0009656795967664981	0.001223976025005691
350.0	-0.04729196327701956	0.0009675297945126107	0.0012378843039832544
355.0	-0.05351579727098935	0.0009693071076596776	0.0012516210203374096
360.0	-0.05980789389197913	0.0009710152520506045	0.0012651899800477373
365.0	-0.06616742364645364	0.000972657713840279	0.0012785948812509122
370.0	-0.07259357526790156	0.0009742377659988755	0.0012918393170985184
375.0	-0.07908555519909949	0.0009757584834780652	0.001304926778635481
380.0	-0.08564258708878954	0.0009772227571592902	0.0013178606576806065
385.0	-0.09226391130271452	0.0009786333066920058	0.0013306442496938073
390.0	-0.09894878444895056	0.0009799926923192697	0.0013432807566173901
395.0	-0.10569647891734142	0.0009813033257790775	0.0013557732896810357
400.0	-0.11250628243285848	0.000982567480361171	0.0013681248721621382
405.0	-0.11937749762263716	0.0009837873001919363	0.0013803384420947142
410.0	-0.1263094415964076	0.0009849648088128442	0.001392416854921689
415.0	-0.1333014455400535	0.000986101917112249	0.0014043628860864604
420.0	-0.14035285432195527	0.000987200430664468	0.0014161792335606086
425.0	-0.14746302611181086	0.0009882620565255314	0.0014278685203056932
430.0	-0.1546313320116104	0.000989288409530129	0.001439433296667606
435.0	-0.16185715569838807	0.0009902810181306257	0.0014508760427025791
440.0	-0.16913989307845664	0.000991241329815166	0.0014621991704346462
445.0	-0.1764789519527378	0.00099217071613866	0.0014734050260445156
450.0	-0.18387375169288592	0.0009930704773974818	0.0014844958919903765
455.0	-0.19132372292783123	0.0009939418469760326	0.0014954739890613196
460.0	-0.19882830724042827	0.0009947859953908689	0.0015063414783644431
465.0	-0.2063869568738792	0.000995604034055877	0.00151710046324666
470.0	-0.21399913444760604	0.0009963970187899737	0.001527752991152633
475.0	-0.22166431268225145	0.0009971659530870719	0.0015383010554202968
480.0	-0.22938197413350464	0.0009979117911662282	0.001548746597015392
485.0	-0.2371516109344598	0.0009986354408185961	0.0015590915062066609
490.0	-0.24497272454618593	0.0009993377660662704	0.001569337624183411
495.0	-0.25284482551627624	0.001000019589646946	0.0015794867446170307
500.0	-0.260767433245028	0.001000681695337209	0.0015895406151681562
505.0	-0.2687400757590584	0.0010013248301261328	0.001599500938941276
510.0	-0.27676228949205317	0.001001949706250067	0.0016093693758883845
515.0	-0.2848336190724045	0.0010025570030984796	0.0016191475441633446
520.0	-0.2929536171175162	0.0010031473690000868	0.0016288370214286862
525.0	-0.30112184403450615	0.0010037214228976585	0.00163843934611638
530.0	-0.309337867827126	0.0010042797559193018	0.0016479560186443483
535.0	-0.3176012639086292	0.001004822932853388	0.001657388502590005
540.0	-0.32591161492042675	0.0010053514935338267	0.0016667382258226443
545.0	-0.3342685105562886	0.001005865954141681	0.0016760065815959197
550.0	-0.3426715473919167	0.0010063668084289454	0.0016851949296020302
555.0	-0.35112032871969606	0.0010068545288695909	0.0016943045969889212
560.0	-0.3596144643884505	0.0010073295677428466	0.0017033368793419022
565.0	-0.3681535706479926	0.0010077923581530753	0.0017122930416309404
570.0	-0.37673726999836704	0.0010082433149905836	0.001721174319125001
575.0	-0.3853651910435557	0.0010086828358370206	0.0017299819182745688
580.0	-0.394036968349521	0.0010091113018191468	0.0017387170175635726
585.0	-0.4027522423064544	0.0010095290784141535	0.0017473807683318823
590.0	-0.4115106589950432	0.001009936516209683	0.001755974295569474
595.0	-0.4203118700566559	0.0010103339516214106	0.0017644986986832924
600.0	-0.4291555325672837	0.0010107217075708752	0.001772955052237867
