# Tetrahedron method
       -0.5083347654        0.0000000000
       -0.4671126175        0.0000000000
       -0.4258904697        0.0000000000
       -0.3846683219        0.0000000000
       -0.3434461740        0.0000000000
       -0.3022240262        0.0000000000
       -0.2610018783        0.0000000000
       -0.2197797305        0.0000000000
       -0.1785575827        0.0000000000
       -0.1373354348        0.0000000000
       -0.0961132870        0.0000000000
       -0.0548911391        0.0000000000
       -0.0136689913        0.0000000000
        0.0275531565        0.0000000000
        0.0687753044        0.0000000000
        0.1099974522        0.0000000000
        0.1512196000        0.0000000000
        0.1924417479        0.0003930448
        0.2336638957        0.0009144701
        0.2748860436        0.0016117915
        0.3161081914        0.0021370100
        0.3573303392        0.0027357449
        0.3985524871        0.0033398978
        0.4397746349        0.0040102261
        0.4809967828        0.0047902622
        0.5222189306        0.0056047883
        0.5634410784        0.0065154953
        0.6046632263        0.0074983485
        0.6458853741        0.0085834703
        0.6871075219        0.0097271801
        0.7283296698        0.0109479518
        0.7695518176        0.0122400049
        0.8107739655        0.0135685413
        0.8519961133        0.0150357948
        0.8932182611        0.0165857561
        0.9344404090        0.0182386687
        0.9756625568        0.0199474028
        1.0168847047        0.0216988385
        1.0581068525        0.0235358456
        1.0993290003        0.0255200767
        1.1405511482        0.0275901838
        1.1817732960        0.0297567963
        1.2229954439        0.0320137802
        1.2642175917        0.0343267664
        1.3054397395        0.0367828257
        1.3466618874        0.0393295397
        1.3878840352        0.0419604087
        1.4291061830        0.0447232217
        1.4703283309        0.0475763627
        1.5115504787        0.0505898482
        1.5527726266        0.0537258536
        1.5939947744        0.0569460640
        1.6352169222        0.0602886052
        1.6764390701        0.0637776063
        1.7176612179        0.0673754153
        1.7588833658        0.0711680785
        1.8001055136        0.0750739530
        1.8413276614        0.0790980163
        1.8825498093        0.0832759654
        1.9237719571        0.0876303269
        1.9649941049        0.0922777752
        2.0062162528        0.0970506522
        2.0474384006        0.1019272455
        2.0886605485        0.1069504280
        2.1298826963        0.1121777521
        2.1711048441        0.1177585695
        2.2123269920        0.1235586035
        2.2535491398        0.1295266334
        2.2947712877        0.1356630046
        2.3359934355        0.1421267185
        2.3772155833        0.1489820685
        2.4184377312        0.1560442411
        2.4596598790        0.1633238678
        2.5008820269        0.1708960396
        2.5421041747        0.1789293062
        2.5833263225        0.1874539215
        2.6245484704        0.1962945645
        2.6657706182        0.2054433780
        2.7069927660        0.2148680830
        2.7482149139        0.2252465183
        2.7894370617        0.2361619063
        2.8306592096        0.2474567352
        2.8718813574        0.2591736575
        2.9131035052        0.2716628532
        2.9543256531        0.2852293032
        2.9955478009        0.2996949950
        3.0367699488        0.3149512893
        3.0779920966        0.3309927900
        3.1192142444        0.3488485925
        3.1604363923        0.3677658915
        3.2016585401        0.3879804768
        3.2428806879        0.4101169798
        3.2841028358        0.4355606685
        3.3253249836        0.4631345907
        3.3665471315        0.4933792431
        3.4077692793        0.5273886693
        3.4489914271        0.5680184473
        3.4902135750        0.6159347492
        3.5314357228        0.6740648351
        3.5726578707        0.7487137194
        3.6138800185        0.8564203545
        3.6551021663        1.0665576536
        3.6963243142        1.6137585245
        3.7375464620        1.8722806835
        3.7787686099        2.1090668125
        3.8199907577        2.4914848898
        3.8612129055        4.4112107984
        3.9024350534        5.4693220888
        3.9436572012        5.8934042053
        3.9848793490        5.8369304132
        4.0261014969        5.2202084328
        4.0673236447        4.8851518627
        4.1085457926        4.5270245979
        4.1497679404        4.0948940199
        4.1909900882        4.3155094265
        4.2322122361        4.0245884588
        4.2734343839        3.8076572830
        4.3146565318        3.5886107181
        4.3558786796        3.3324596601
        4.3971008274        2.7331369735
        4.4383229753        2.5392484575
        4.4795451231        2.4325206448
        4.5207672710        2.0265155474
        4.5619894188        1.5917700979
        4.6032115666        1.3373057818
        4.6444337145        1.3213666176
        4.6856558623        1.5503978910
        4.7268780101        1.8447316658
        4.7681001580        2.2264364740
        4.8093223058        2.6905025621
        4.8505444537        3.3255120257
        4.8917666015        3.9501625706
        4.9329887493        4.4850718368
        4.9742108972        4.8943833761
        5.0154330450        5.6024047330
        5.0566551929        5.4687362787
        5.0978773407        4.2325654104
        5.1390994885        3.6075811820
        5.1803216364        3.2473755126
        5.2215437842        2.9629497781
        5.2627659320        2.7869405126
        5.3039880799        2.7165338979
        5.3452102277        2.3088351544
        5.3864323756        2.2762960484
        5.4276545234        2.2779607025
        5.4688766712        2.2886959885
        5.5100988191        2.3209441079
        5.5513209669        2.3715613412
        5.5925431148        2.4548014670
        5.6337652626        2.5978473404
        5.6749874104        3.0377441958
        5.7162095583        3.6621391483
        5.7574317061        4.0353597986
        5.7986538540        4.3808867011
        5.8398760018        3.3370051512
        5.8810981496        2.6779253575
        5.9223202975        2.3902358437
        5.9635424453        1.8788262017
        6.0047645931        1.8874993610
        6.0459867410        2.5552600487
        6.0872088888        3.2861056339
        6.1284310367        3.7715209473
        6.1696531845        5.6317722372
        6.2108753323        5.5017899271
        6.2520974802        4.8836199189
        6.2933196280        5.4009850014
        6.3345417759        5.4042746658
        6.3757639237        5.5206492129
        6.4169860715        5.7322757589
        6.4582082194        5.6836790216
        6.4994303672        6.4703679281
        6.5406525150        9.6264730447
        6.5818746629        5.3274670194
        6.6230968107        3.5937683610
        6.6643189586        2.8456535880
        6.7055411064        2.3601023355
        6.7467632542        1.9854672840
        6.7879854021        1.6627022144
        6.8292075499        1.3586674684
        6.8704296978        1.0061976889
        6.9116518456        0.6951397472
        6.9528739934        0.5533950082
        6.9940961413        0.4023427598
        7.0353182891        0.1955893898
        7.0765404370        0.0000000000
        7.1177625848        0.0000000000
        7.1589847326        0.0000000000
        7.2002068805        0.0000000000
        7.2414290283        0.0000000000
        7.2826511761        0.0000000000
        7.3238733240        0.0000000000
        7.3650954718        0.0000000000
        7.4063176197        0.0000000000
        7.4475397675        0.0000000000
        7.4887619153        0.0000000000
        7.5299840632        0.0000000000
