Temperature	F_vib	CV_vib	S_vib
K	eV	eV/K	eV/K
5.0	0.12950922175327365	5.152133613784115e-08	1.6685284638147616e-08
10.0	0.12950889905819202	4.292788383879194e-07	1.3946774868743815e-07
15.0	0.12950743379751753	1.6804559351909223e-06	5.032405541259796e-07
20.0	0.12950295438413845	5.7059034674656494e-06	1.4314775442371949e-06
25.0	0.12949093168611853	1.6270425437600552e-05	3.682106781158939e-06
30.0	0.1294622097814135	3.654602932549835e-05	8.280470605946377e-06
35.0	0.12940274578151933	6.728753799993916e-05	1.609329269654025e-05
40.0	0.12929511507717137	0.0001071066292999894	2.7589306493687688e-05
45.0	0.1291205895570519	0.00015352547597174298	4.2833226201315736e-05
50.0	0.12886091660539029	0.00020387490348294982	6.159112948990373e-05
55.0	0.12849950017386172	0.0002558074502060341	8.345349157530888e-05
60.0	0.12802201632528099	0.00030749574577653295	0.00010793490197407892
65.0	0.12741661106702204	0.00035764386494310427	0.0001345414791975909
70.0	0.12667383382446032	0.00040541223715145436	0.00016281041889415186
75.0	0.12578642647103339	0.0004503167625996035	0.0001923295435266945
80.0	0.12474904926924135	0.0004921323473684118	0.00022274404330187834
85.0	0.123557993566367	0.0005308126622389609	0.0002537557682635873
90.0	0.12221090886667664	0.0005664284079573223	0.00028511865518771024
95.0	0.12070655758427158	0.0005991222041005077	0.0003166325082193779
100.0	0.11904460219151358	0.000629076880362825	0.00034813641494974316
105.0	0.11722542468766153	0.0006564939240411464	0.0003795024797872484
110.0	0.11524997589148149	0.0006815793178744767	0.0004106301929333698
115.0	0.11311965104342188	0.0007045345993229847	0.00044144154410981416
120.0	0.1108361879705863	0.0007255515217892537	0.000471876877116236
125.0	0.10840158424431573	0.0007448091467962154	0.0005018914256910994
130.0	0.10581803012439359	0.0007624725396619159	0.0005314524485497816
135.0	0.10308785451117852	0.0007786924943263033	0.0005605368769330164
140.0	0.10021348155123269	0.0007936058947695742	0.0005891293926484726
145.0	0.09719739593122018	0.0008073364486733008	0.0006172208633346878
150.0	0.09404211523628359	0.0008199956181704689	0.0006448070717054005
155.0	0.09075016804044564	0.0008316836338839914	0.0006718876853751403
160.0	0.08732407664072701	0.0008424905202237306	0.0006984654228294959
165.0	0.08376634354880712	0.0008524970880544596	0.0007245453789229802
170.0	0.08007944102005808	0.0008617758695851458	0.0007501344799304299
175.0	0.07626580303535196	0.0008703919826262977	0.0007752410437240481
180.0	0.07232781926136302	0.0008784039192764692	0.0007998744252248571
185.0	0.06826783060466268	0.000885864259055589	0.0008240447310242322
190.0	0.06408812604752907	0.0008928203094796156	0.0008477625901224551
195.0	0.05979094051225946	0.0008993146787382453	0.0008710389702073066
200.0	0.05537845354845914	0.0009053857859498136	0.0008938850309008212
205.0	0.05085278867645204	0.000911068314734866	0.0009163120070238108
210.0	0.04621601325131095	0.0009163936157780911	0.0009383311162388359
215.0	0.04147013873745896	0.000921390063777271	0.0009599534864919445
220.0	0.036617121304477446	0.0009260833737974715	0.0009811900995307695
225.0	0.03165886267156686	0.0009304968816189501	0.0010020517474703527
230.0	0.02659721114180195	0.0009346517922250684	0.0010225489999402073
235.0	0.02143396277846805	0.0009385674001453233	0.0010426921798021216
240.0	0.016170862684867195	0.0009422612849614314	0.0010624913457984652
245.0	0.010809606356400877	0.0009457494849085143	0.0010819562807918865
250.0	0.005351841079800455	0.0009490466511613906	0.0011010964845025108
255.0	-0.00020083264067539776	0.000952166185088563	0.001119921169848555
260.0	-0.005846859646199354	0.0009551203604819265	0.0011384392621594942
265.0	-0.011584728688315159	0.0009579204325269679	0.0011566594006643196
270.0	-0.01741297100596492	0.0009605767350631784	0.0011745899417664935
275.0	-0.023330158922517254	0.0009630987674953454	0.001192238963706751
280.0	-0.029334904468877997	0.0009654952725502097	0.0012096142722880206
285.0	-0.03542585803732547	0.0009677743059274376	0.001226723407397164
290.0	-0.041601707069481624	0.0009699432987664038	0.0012435736501074806
295.0	-0.04786117478087869	0.0009720091137386243	0.001260172030186589
300.0	-0.05420301892377393	0.0009739780954783429	0.001276525333867851
305.0	-0.060626030589239766	0.0009758561159783278	0.0012926401117707611
310.0	-0.06712903304902705	0.0009776486155032528	0.0013085226868785307
315.0	-0.07371088063731192	0.0009793606395080646	0.0013241791624996199
320.0	-0.08037045767208098	0.000980996871991221	0.0013396154301551942
325.0	-0.08710667741566847	0.000982561665662888	0.0013548371773471765
330.0	-0.09391848107377128	0.0009840590692642708	0.0013698498951717944
335.0	-0.10080483683207438	0.000985492852335685	0.0013846588857519798
340.0	-0.10776473892955732	0.0009868665276972725	0.0013992692694689253
345.0	-0.11479720676741306	0.0009881833718765778	0.001413685991978762
350.0	-0.12190128405250175	0.000989446443691077	0.0014279138310048095
355.0	-0.12907603797418815	0.0009906586011706772	0.0014419574028997808
360.0	-0.13632055841340715	0.0009918225169851013	0.0014558211689750724
365.0	-0.14363395718279734	0.0009929406925231058	0.0014695094415969375
370.0	-0.15101536729673123	0.0009940154707545664	0.0014830263900510268
375.0	-0.1584639422700968	0.0009950490479927934	0.00149637604617853
380.0	-0.16597885544469868	0.000996043484661817	0.001509562309788126
