# Tetrahedron method
       -0.5673700286        0.0000000000
       -0.5221531168        0.0000000000
       -0.4769362051        0.0000000000
       -0.4317192933        0.0000000000
       -0.3865023816        0.0000000000
       -0.3412854698        0.0000000000
       -0.2960685580        0.0000000000
       -0.2508516463        0.0000000000
       -0.2056347345        0.0000000000
       -0.1604178228        0.0000000000
       -0.1152009110        0.0000000000
       -0.0699839993        0.0000000000
       -0.0247670875        0.0000000000
        0.0204498243        0.0000000000
        0.0656667360        0.0000000000
        0.1108836478        0.0000000000
        0.1561005595        0.0000000000
        0.2013174713        0.0003761614
        0.2465343830        0.0008723674
        0.2917512948        0.0015384180
        0.3369682066        0.0020570468
        0.3821851183        0.0026505085
        0.4274020301        0.0032500912
        0.4726189418        0.0039238596
        0.5178358536        0.0047019648
        0.5630527653        0.0055136984
        0.6082696771        0.0064250959
        0.6534865889        0.0074236193
        0.6987035006        0.0085178684
        0.7439204124        0.0096620725
        0.7891373241        0.0108947494
        0.8343542359        0.0121703872
        0.8795711476        0.0135363814
        0.9247880594        0.0150365469
        0.9700049712        0.0166074678
        1.0152218829        0.0182706902
        1.0604387947        0.0199709431
        1.1056557064        0.0217449368
        1.1508726182        0.0236496793
        1.1960895299        0.0256616935
        1.2413064417        0.0277559536
        1.2865233535        0.0299588610
        1.3317402652        0.0322213443
        1.3769571770        0.0346288319
        1.4221740887        0.0371231177
        1.4673910005        0.0396822088
        1.5126079122        0.0423837660
        1.5578248240        0.0451817879
        1.6030417358        0.0481722456
        1.6482586475        0.0512704535
        1.6934755593        0.0544568171
        1.7386924710        0.0577289418
        1.7839093828        0.0611591986
        1.8291262945        0.0647597217
        1.8743432063        0.0685207128
        1.9195601181        0.0723943099
        1.9647770298        0.0763806814
        2.0099939416        0.0805321898
        2.0552108533        0.0849503143
        2.1004277651        0.0895779872
        2.1456446768        0.0943219420
        2.1908615886        0.0991632998
        2.2360785004        0.1041985334
        2.2812954121        0.1096034660
        2.3265123239        0.1151765557
        2.3717292356        0.1209800575
        2.4169461474        0.1269603009
        2.4621630591        0.1332533833
        2.5073799709        0.1399598401
        2.5525968827        0.1469042459
        2.5978137944        0.1539899539
        2.6430307062        0.1613557051
        2.6882476179        0.1693272290
        2.7334645297        0.1777690320
        2.7786814414        0.1865365044
        2.8238983532        0.1956110945
        2.8691152650        0.2049916107
        2.9143321767        0.2153398958
        2.9595490885        0.2262886883
        3.0047660002        0.2376918766
        3.0499829120        0.2495426954
        3.0951998237        0.2625030553
        3.1404167355        0.2764311891
        3.1856336473        0.2912225979
        3.2308505590        0.3070776147
        3.2760674708        0.3244008482
        3.3212843825        0.3433046341
        3.3665012943        0.3637007239
        3.4117182061        0.3860087111
        3.4569351178        0.4114980822
        3.5021520296        0.4406460826
        3.5473689413        0.4735331814
        3.5925858531        0.5111530707
        3.6378027648        0.5580659795
        3.6830196766        0.6181631423
        3.7282365884        0.7008591087
        3.7734535001        0.8522890471
        3.8186704119        1.3931485472
        3.8638873236        1.5768372958
        3.9091042354        1.7590932729
        3.9543211471        2.0762220268
        3.9995380589        3.2034640232
        4.0447549707        4.4386712945
        4.0899718824        5.4664827335
        4.1351887942        4.6198425268
        4.1804057059        4.6314059285
        4.2256226177        4.4374449986
        4.2708395294        4.1773216300
        4.3160564412        3.9002661439
        4.3612733530        3.6141304261
        4.4064902647        3.6344070675
        4.4517071765        3.5655425943
        4.4969240882        3.3834707880
        4.5421410000        3.1998952154
        4.5873579117        3.0444121429
        4.6325748235        2.5982035146
        4.6777917353        2.2509378955
        4.7230086470        2.1738775518
        4.7682255588        1.9330561709
        4.8134424705        1.6918922100
        4.8586593823        1.3106899729
        4.9038762940        1.1515458489
        4.9490932058        1.2077246056
        4.9943101176        1.3929653440
        5.0395270293        1.6653695005
        5.0847439411        2.0161628089
        5.1299608528        2.4068963897
        5.1751777646        2.9878339310
        5.2203946763        3.5603738852
        5.2656115881        3.9776343739
        5.3108284999        4.3219692468
        5.3560454116        4.8731989596
        5.4012623234        5.2359447747
        5.4464792351        4.0343182829
        5.4916961469        3.4108612933
        5.5369130586        3.0862350513
        5.5821299704        2.7913521189
        5.6273468822        2.5193618151
        5.6725637939        1.9186542380
        5.7177807057        1.8842003127
        5.7629976174        1.8593165319
        5.8082145292        1.8838485593
        5.8534314409        1.9245818498
        5.8986483527        1.9691157157
        5.9438652645        2.0455192126
        5.9890821762        2.1483393758
        6.0342990880        2.4921092758
        6.0795159997        2.7895568090
        6.1247329115        3.4083388929
        6.1699498232        3.8914736274
        6.2151667350        4.2280644968
        6.2603836468        2.8692771501
        6.3056005585        2.3709970679
        6.3508174703        2.2464522433
        6.3960343820        1.8385964793
        6.4412512938        1.4746441303
        6.4864682055        1.6127833167
        6.5316851173        2.3144798897
        6.5769020291        2.6577797565
        6.6221189408        3.0250188005
        6.6673358526        4.5613002881
        6.7125527643        5.1946198787
        6.7577696761        4.2907641356
        6.8029865878        4.5308298568
        6.8482034996        4.7073971147
        6.8934204114        4.8047928769
        6.9386373231        4.9724597629
        6.9838542349        5.1352494317
        7.0290711466        5.4879386505
        7.0742880584        8.9607056722
        7.1195049701        5.7270077582
        7.1647218819        3.4956648002
        7.2099387937        2.7530333447
        7.2551557054        2.2974052147
        7.3003726172        1.9610034786
        7.3455895289        1.6864674926
        7.3908064407        1.4449969328
        7.4360233524        1.2188105790
        7.4812402642        0.9819819559
        7.5264571760        0.6452867998
        7.5716740877        0.5403536482
        7.6168909995        0.4342294492
        7.6621079112        0.3172654579
        7.7073248230        0.1517526326
        7.7525417347        0.0000000000
        7.7977586465        0.0000000000
        7.8429755583        0.0000000000
        7.8881924700        0.0000000000
        7.9334093818        0.0000000000
        7.9786262935        0.0000000000
        8.0238432053        0.0000000000
        8.0690601170        0.0000000000
        8.1142770288        0.0000000000
        8.1594939406        0.0000000000
        8.2047108523        0.0000000000
        8.2499277641        0.0000000000
        8.2951446758        0.0000000000
        8.3403615876        0.0000000000
        8.3855784993        0.0000000000
        8.4307954111        0.0000000000
        8.4760123229        0.0000000000
