0.311957 -4.532892
0.311957 -4.079602
0.311957 -3.626313
0.311957 -3.173024
0.311957 -2.719735
0.311957 -2.266446
0.311957 -1.813157
0.311957 -1.359867
0.311957 -0.906578
0.311957 -0.453289
0.311957 0.000000
0.311957 0.453289
0.311957 0.906578
0.311957 1.359867
0.311957 1.813157
0.311957 2.266446
0.311957 2.719735
0.311957 3.173024
0.311957 3.626313
0.311957 4.079602
0.311957 4.532892
0.311957 4.986181
0.311957 5.439470
0.311957 5.892759
0.311957 6.346048
0.311957 6.799337
0.311957 7.252627
0.311957 7.705916
0.311957 8.159205


0.492065 -4.532892
0.492065 -4.079602
0.492065 -3.626313
0.492065 -3.173024
0.492065 -2.719735
0.492065 -2.266446
0.492065 -1.813157
0.492065 -1.359867
0.492065 -0.906578
0.492065 -0.453289
0.492065 0.000000
0.492065 0.453289
0.492065 0.906578
0.492065 1.359867
0.492065 1.813157
0.492065 2.266446
0.492065 2.719735
0.492065 3.173024
0.492065 3.626313
0.492065 4.079602
0.492065 4.532892
0.492065 4.986181
0.492065 5.439470
0.492065 5.892759
0.492065 6.346048
0.492065 6.799337
0.492065 7.252627
0.492065 7.705916
0.492065 8.159205


0.591146 -4.532892
0.591146 -4.079602
0.591146 -3.626313
0.591146 -3.173024
0.591146 -2.719735
0.591146 -2.266446
0.591146 -1.813157
0.591146 -1.359867
0.591146 -0.906578
0.591146 -0.453289
0.591146 0.000000
0.591146 0.453289
0.591146 0.906578
0.591146 1.359867
0.591146 1.813157
0.591146 2.266446
0.591146 2.719735
0.591146 3.173024
0.591146 3.626313
0.591146 4.079602
0.591146 4.532892
0.591146 4.986181
0.591146 5.439470
0.591146 5.892759
0.591146 6.346048
0.591146 6.799337
0.591146 7.252627
0.591146 7.705916
0.591146 8.159205


0.903103 -4.532892
0.903103 -4.079602
0.903103 -3.626313
0.903103 -3.173024
0.903103 -2.719735
0.903103 -2.266446
0.903103 -1.813157
0.903103 -1.359867
0.903103 -0.906578
0.903103 -0.453289
0.903103 0.000000
0.903103 0.453289
0.903103 0.906578
0.903103 1.359867
0.903103 1.813157
0.903103 2.266446
0.903103 2.719735
0.903103 3.173024
0.903103 3.626313
0.903103 4.079602
0.903103 4.532892
0.903103 4.986181
0.903103 5.439470
0.903103 5.892759
0.903103 6.346048
0.903103 6.799337
0.903103 7.252627
0.903103 7.705916
0.903103 8.159205


1.002183 -4.532892
1.002183 -4.079602
1.002183 -3.626313
1.002183 -3.173024
1.002183 -2.719735
1.002183 -2.266446
1.002183 -1.813157
1.002183 -1.359867
1.002183 -0.906578
1.002183 -0.453289
1.002183 0.000000
1.002183 0.453289
1.002183 0.906578
1.002183 1.359867
1.002183 1.813157
1.002183 2.266446
1.002183 2.719735
1.002183 3.173024
1.002183 3.626313
1.002183 4.079602
1.002183 4.532892
1.002183 4.986181
1.002183 5.439470
1.002183 5.892759
1.002183 6.346048
1.002183 6.799337
1.002183 7.252627
1.002183 7.705916
1.002183 8.159205


