  0.000000  0.000000  0.000000  0.000000  -0.000000 -0.000000  0.000000  2.526019  2.526020  2.703173
  0.000624  0.001000  0.001000  0.000000   0.010304  0.013560  0.019649  2.526065  2.526107  2.703191
  0.001248  0.002000  0.002000  0.000000   0.020609  0.027119  0.039297  2.526203  2.526370  2.703245
  0.001872  0.003000  0.003000  0.000000   0.030915  0.040676  0.058945  2.526434  2.526807  2.703336
  0.002496  0.004000  0.004000  0.000000   0.041222  0.054231  0.078591  2.526756  2.527420  2.703463
  0.003120  0.005000  0.005000  0.000000   0.051530  0.067782  0.098236  2.527169  2.528207  2.703627
  0.003743  0.006000  0.006000  0.000000   0.061841  0.081330  0.117878  2.527675  2.529168  2.703827
  0.004367  0.007000  0.007000  0.000000   0.072155  0.094873  0.137519  2.528272  2.530303  2.704063
  0.004991  0.008000  0.008000  0.000000   0.082472  0.108411  0.157156  2.528961  2.531611  2.704336
  0.005615  0.009000  0.009000  0.000000   0.092792  0.121942  0.176790  2.529741  2.533092  2.704645
  0.006239  0.010000  0.010000  0.000000   0.103117  0.135466  0.196420  2.530612  2.534744  2.704990
  0.006863  0.011000  0.011000  0.000000   0.113445  0.148982  0.216046  2.531575  2.536568  2.705372
  0.007487  0.012000  0.012000  0.000000   0.123779  0.162489  0.235668  2.532627  2.538562  2.705790
  0.008111  0.013000  0.013000  0.000000   0.134118  0.175987  0.255284  2.533770  2.540725  2.706244
  0.008735  0.014000  0.014000  0.000000   0.144462  0.189475  0.274896  2.535004  2.543056  2.706734
  0.009359  0.015000  0.015000  0.000000   0.154813  0.202951  0.294501  2.536327  2.545555  2.707261
  0.009983  0.016000  0.016000  0.000000   0.165170  0.216416  0.314100  2.537739  2.548219  2.707825
  0.010607  0.017000  0.017000  0.000000   0.175534  0.229868  0.333692  2.539241  2.551048  2.708424
  0.011230  0.018000  0.018000  0.000000   0.185906  0.243307  0.353277  2.540831  2.554041  2.709060
  0.011854  0.019000  0.019000  0.000000   0.196285  0.256732  0.372855  2.542510  2.557196  2.709732
  0.012478  0.020000  0.020000  0.000000   0.206672  0.270141  0.392424  2.544276  2.560512  2.710440
  0.013102  0.021000  0.021000  0.000000   0.217068  0.283536  0.411985  2.546130  2.563987  2.711185
  0.013726  0.022000  0.022000  0.000000   0.227472  0.296913  0.431537  2.548072  2.567620  2.711966
  0.014350  0.023000  0.023000  0.000000   0.237886  0.310274  0.451079  2.550099  2.571408  2.712783
  0.014974  0.024000  0.024000  0.000000   0.248309  0.323617  0.470612  2.552213  2.575351  2.713636
  0.015598  0.025000  0.025000  0.000000   0.258743  0.336941  0.490134  2.554413  2.579447  2.714526
  0.016222  0.026000  0.026000  0.000000   0.269186  0.350246  0.509645  2.556698  2.583693  2.715451
  0.016846  0.027000  0.027000  0.000000   0.279640  0.363530  0.529144  2.559067  2.588088  2.716413
  0.017470  0.028000  0.028000  0.000000   0.290105  0.376794  0.548632  2.561521  2.592631  2.717411
  0.018093  0.029000  0.029000  0.000000   0.300581  0.390037  0.568107  2.564058  2.597318  2.718445
  0.018717  0.030000  0.030000  0.000000   0.311068  0.403257  0.587569  2.566677  2.602148  2.719515
  0.019341  0.031000  0.031000  0.000000   0.321568  0.416454  0.607018  2.569380  2.607119  2.720622
  0.019965  0.032000  0.032000  0.000000   0.332079  0.429627  0.626453  2.572163  2.612230  2.721764
  0.020589  0.033000  0.033000  0.000000   0.342603  0.442776  0.645873  2.575028  2.617476  2.722942
  0.021213  0.034000  0.034000  0.000000   0.353140  0.455900  0.665278  2.577974  2.622858  2.724157
  0.021837  0.035000  0.035000  0.000000   0.363689  0.468998  0.684667  2.581000  2.628371  2.725407
  0.022461  0.036000  0.036000  0.000000   0.374252  0.482069  0.704040  2.584104  2.634015  2.726694
  0.023085  0.037000  0.037000  0.000000   0.384828  0.495114  0.723396  2.587287  2.639786  2.728016
  0.023709  0.038000  0.038000  0.000000   0.395417  0.508131  0.742735  2.590549  2.645683  2.729374
  0.024333  0.039000  0.039000  0.000000   0.406021  0.521119  0.762056  2.593887  2.651703  2.730768
  0.024957  0.040000  0.040000  0.000000   0.416638  0.534078  0.781358  2.597302  2.657843  2.732198
  0.025580  0.041000  0.041000  0.000000   0.427270  0.547007  0.800640  2.600793  2.664101  2.733663
  0.026204  0.042000  0.042000  0.000000   0.437916  0.559906  0.819903  2.604360  2.670475  2.735165
  0.026828  0.043000  0.043000  0.000000   0.448577  0.572774  0.839146  2.608000  2.676962  2.736702
  0.027452  0.044000  0.044000  0.000000   0.459252  0.585610  0.858367  2.611715  2.683560  2.738275
  0.028076  0.045000  0.045000  0.000000   0.469942  0.598414  0.877566  2.615503  2.690265  2.739883
  0.028700  0.046000  0.046000  0.000000   0.480647  0.611185  0.896743  2.619363  2.697076  2.741528
  0.029324  0.047000  0.047000  0.000000   0.491368  0.623922  0.915896  2.623295  2.703990  2.743209
  0.029948  0.048000  0.048000  0.000000   0.502104  0.636625  0.935026  2.627298  2.711003  2.744926
  0.030572  0.049000  0.049000  0.000000   0.512855  0.649294  0.954131  2.631372  2.718112  2.746680
  0.031196  0.050000  0.050000  0.000000   0.523621  0.661927  0.973210  2.635515  2.725313  2.748472
  0.031820  0.051000  0.051000  0.000000   0.534403  0.674525  0.992264  2.639727  2.732602  2.750305
  0.032444  0.052000  0.052000  0.000000   0.545201  0.687086  1.011291  2.644007  2.739966  2.752188
  0.033067  0.053000  0.053000  0.000000   0.556015  0.699610  1.030290  2.648355  2.747368  2.754156
