0.112504 -6.579646
0.112504 -5.921682
0.112504 -5.263717
0.112504 -4.605752
0.112504 -3.947788
0.112504 -3.289823
0.112504 -2.631858
0.112504 -1.973894
0.112504 -1.315929
0.112504 -0.657965
0.112504 0.000000
0.112504 0.657965
0.112504 1.315929
0.112504 1.973894
0.112504 2.631858
0.112504 3.289823
0.112504 3.947788
0.112504 4.605752
0.112504 5.263717
0.112504 5.921682
0.112504 6.579646
0.112504 7.237611
0.112504 7.895575
0.112504 8.553540
0.112504 9.211505
0.112504 9.869469
0.112504 10.527434
0.112504 11.185399
0.112504 11.843363


0.253276 -6.579646
0.253276 -5.921682
0.253276 -5.263717
0.253276 -4.605752
0.253276 -3.947788
0.253276 -3.289823
0.253276 -2.631858
0.253276 -1.973894
0.253276 -1.315929
0.253276 -0.657965
0.253276 0.000000
0.253276 0.657965
0.253276 1.315929
0.253276 1.973894
0.253276 2.631858
0.253276 3.289823
0.253276 3.947788
0.253276 4.605752
0.253276 5.263717
0.253276 5.921682
0.253276 6.579646
0.253276 7.237611
0.253276 7.895575
0.253276 8.553540
0.253276 9.211505
0.253276 9.869469
0.253276 10.527434
0.253276 11.185399
0.253276 11.843363


0.337889 -6.579646
0.337889 -5.921682
0.337889 -5.263717
0.337889 -4.605752
0.337889 -3.947788
0.337889 -3.289823
0.337889 -2.631858
0.337889 -1.973894
0.337889 -1.315929
0.337889 -0.657965
0.337889 0.000000
0.337889 0.657965
0.337889 1.315929
0.337889 1.973894
0.337889 2.631858
0.337889 3.289823
0.337889 3.947788
0.337889 4.605752
0.337889 5.263717
0.337889 5.921682
0.337889 6.579646
0.337889 7.237611
0.337889 7.895575
0.337889 8.553540
0.337889 9.211505
0.337889 9.869469
0.337889 10.527434
0.337889 11.185399
0.337889 11.843363


0.394593 -6.579646
0.394593 -5.921682
0.394593 -5.263717
0.394593 -4.605752
0.394593 -3.947788
0.394593 -3.289823
0.394593 -2.631858
0.394593 -1.973894
0.394593 -1.315929
0.394593 -0.657965
0.394593 0.000000
0.394593 0.657965
0.394593 1.315929
0.394593 1.973894
0.394593 2.631858
0.394593 3.289823
0.394593 3.947788
0.394593 4.605752
0.394593 5.263717
0.394593 5.921682
0.394593 6.579646
0.394593 7.237611
0.394593 7.895575
0.394593 8.553540
0.394593 9.211505
0.394593 9.869469
0.394593 10.527434
0.394593 11.185399
0.394593 11.843363


0.0 0.0
0.394593 0.0
