0.313396 -6.980013
0.313396 -6.282012
0.313396 -5.584011
0.313396 -4.886009
0.313396 -4.188008
0.313396 -3.490007
0.313396 -2.792005
0.313396 -2.094004
0.313396 -1.396003
0.313396 -0.698001
0.313396 0.000000
0.313396 0.698001
0.313396 1.396003
0.313396 2.094004
0.313396 2.792005
0.313396 3.490007
0.313396 4.188008
0.313396 4.886009
0.313396 5.584011
0.313396 6.282012
0.313396 6.980013
0.313396 7.678015
0.313396 8.376016
0.313396 9.074017
0.313396 9.772019
0.313396 10.470020
0.313396 11.168021
0.313396 11.866023
0.313396 12.564024


0.494336 -6.980013
0.494336 -6.282012
0.494336 -5.584011
0.494336 -4.886009
0.494336 -4.188008
0.494336 -3.490007
0.494336 -2.792005
0.494336 -2.094004
0.494336 -1.396003
0.494336 -0.698001
0.494336 0.000000
0.494336 0.698001
0.494336 1.396003
0.494336 2.094004
0.494336 2.792005
0.494336 3.490007
0.494336 4.188008
0.494336 4.886009
0.494336 5.584011
0.494336 6.282012
0.494336 6.980013
0.494336 7.678015
0.494336 8.376016
0.494336 9.074017
0.494336 9.772019
0.494336 10.470020
0.494336 11.168021
0.494336 11.866023
0.494336 12.564024


0.590760 -6.980013
0.590760 -6.282012
0.590760 -5.584011
0.590760 -4.886009
0.590760 -4.188008
0.590760 -3.490007
0.590760 -2.792005
0.590760 -2.094004
0.590760 -1.396003
0.590760 -0.698001
0.590760 0.000000
0.590760 0.698001
0.590760 1.396003
0.590760 2.094004
0.590760 2.792005
0.590760 3.490007
0.590760 4.188008
0.590760 4.886009
0.590760 5.584011
0.590760 6.282012
0.590760 6.980013
0.590760 7.678015
0.590760 8.376016
0.590760 9.074017
0.590760 9.772019
0.590760 10.470020
0.590760 11.168021
0.590760 11.866023
0.590760 12.564024


0.904156 -6.980013
0.904156 -6.282012
0.904156 -5.584011
0.904156 -4.886009
0.904156 -4.188008
0.904156 -3.490007
0.904156 -2.792005
0.904156 -2.094004
0.904156 -1.396003
0.904156 -0.698001
0.904156 0.000000
0.904156 0.698001
0.904156 1.396003
0.904156 2.094004
0.904156 2.792005
0.904156 3.490007
0.904156 4.188008
0.904156 4.886009
0.904156 5.584011
0.904156 6.282012
0.904156 6.980013
0.904156 7.678015
0.904156 8.376016
0.904156 9.074017
0.904156 9.772019
0.904156 10.470020
0.904156 11.168021
0.904156 11.866023
0.904156 12.564024


1.000580 -6.980013
1.000580 -6.282012
1.000580 -5.584011
1.000580 -4.886009
1.000580 -4.188008
1.000580 -3.490007
1.000580 -2.792005
1.000580 -2.094004
1.000580 -1.396003
1.000580 -0.698001
1.000580 0.000000
1.000580 0.698001
1.000580 1.396003
1.000580 2.094004
1.000580 2.792005
1.000580 3.490007
1.000580 4.188008
1.000580 4.886009
1.000580 5.584011
1.000580 6.282012
1.000580 6.980013
1.000580 7.678015
1.000580 8.376016
1.000580 9.074017
1.000580 9.772019
1.000580 10.470020
1.000580 11.168021
1.000580 11.866023
1.000580 12.564024


