0.245686 -8.945671
0.245686 -8.051104
0.245686 -7.156537
0.245686 -6.261970
0.245686 -5.367403
0.245686 -4.472836
0.245686 -3.578268
0.245686 -2.683701
0.245686 -1.789134
0.245686 -0.894567
0.245686 -0.000000
0.245686 0.894567
0.245686 1.789134
0.245686 2.683701
0.245686 3.578268
0.245686 4.472836
0.245686 5.367403
0.245686 6.261970
0.245686 7.156537
0.245686 8.051104
0.245686 8.945671
0.245686 9.840238
0.245686 10.734805
0.245686 11.629373
0.245686 12.523940
0.245686 13.418507
0.245686 14.313074
0.245686 15.207641
0.245686 16.102208


0.593139 -8.945671
0.593139 -8.051104
0.593139 -7.156537
0.593139 -6.261970
0.593139 -5.367403
0.593139 -4.472836
0.593139 -3.578268
0.593139 -2.683701
0.593139 -1.789134
0.593139 -0.894567
0.593139 -0.000000
0.593139 0.894567
0.593139 1.789134
0.593139 2.683701
0.593139 3.578268
0.593139 4.472836
0.593139 5.367403
0.593139 6.261970
0.593139 7.156537
0.593139 8.051104
0.593139 8.945671
0.593139 9.840238
0.593139 10.734805
0.593139 11.629373
0.593139 12.523940
0.593139 13.418507
0.593139 14.313074
0.593139 15.207641
0.593139 16.102208


0.805909 -8.945671
0.805909 -8.051104
0.805909 -7.156537
0.805909 -6.261970
0.805909 -5.367403
0.805909 -4.472836
0.805909 -3.578268
0.805909 -2.683701
0.805909 -1.789134
0.805909 -0.894567
0.805909 -0.000000
0.805909 0.894567
0.805909 1.789134
0.805909 2.683701
0.805909 3.578268
0.805909 4.472836
0.805909 5.367403
0.805909 6.261970
0.805909 7.156537
0.805909 8.051104
0.805909 8.945671
0.805909 9.840238
0.805909 10.734805
0.805909 11.629373
0.805909 12.523940
0.805909 13.418507
0.805909 14.313074
0.805909 15.207641
0.805909 16.102208


1.018680 -8.945671
1.018680 -8.051104
1.018680 -7.156537
1.018680 -6.261970
1.018680 -5.367403
1.018680 -4.472836
1.018680 -3.578268
1.018680 -2.683701
1.018680 -1.789134
1.018680 -0.894567
1.018680 -0.000000
1.018680 0.894567
1.018680 1.789134
1.018680 2.683701
1.018680 3.578268
1.018680 4.472836
1.018680 5.367403
1.018680 6.261970
1.018680 7.156537
1.018680 8.051104
1.018680 8.945671
1.018680 9.840238
1.018680 10.734805
1.018680 11.629373
1.018680 12.523940
1.018680 13.418507
1.018680 14.313074
1.018680 15.207641
1.018680 16.102208


