0.217785 -23.846107
0.217785 -21.461496
0.217785 -19.076885
0.217785 -16.692275
0.217785 -14.307664
0.217785 -11.923053
0.217785 -9.538443
0.217785 -7.153832
0.217785 -4.769221
0.217785 -2.384611
0.217785 -0.000000
0.217785 2.384611
0.217785 4.769221
0.217785 7.153832
0.217785 9.538443
0.217785 11.923053
0.217785 14.307664
0.217785 16.692275
0.217785 19.076885
0.217785 21.461496
0.217785 23.846107
0.217785 26.230717
0.217785 28.615328
0.217785 30.999939
0.217785 33.384549
0.217785 35.769160
0.217785 38.153771
0.217785 40.538381
0.217785 42.922992
0.217785 45.307603


0.435569 -23.846107
0.435569 -21.461496
0.435569 -19.076885
0.435569 -16.692275
0.435569 -14.307664
0.435569 -11.923053
0.435569 -9.538443
0.435569 -7.153832
0.435569 -4.769221
0.435569 -2.384611
0.435569 -0.000000
0.435569 2.384611
0.435569 4.769221
0.435569 7.153832
0.435569 9.538443
0.435569 11.923053
0.435569 14.307664
0.435569 16.692275
0.435569 19.076885
0.435569 21.461496
0.435569 23.846107
0.435569 26.230717
0.435569 28.615328
0.435569 30.999939
0.435569 33.384549
0.435569 35.769160
0.435569 38.153771
0.435569 40.538381
0.435569 42.922992
0.435569 45.307603


0.561307 -23.846107
0.561307 -21.461496
0.561307 -19.076885
0.561307 -16.692275
0.561307 -14.307664
0.561307 -11.923053
0.561307 -9.538443
0.561307 -7.153832
0.561307 -4.769221
0.561307 -2.384611
0.561307 -0.000000
0.561307 2.384611
0.561307 4.769221
0.561307 7.153832
0.561307 9.538443
0.561307 11.923053
0.561307 14.307664
0.561307 16.692275
0.561307 19.076885
0.561307 21.461496
0.561307 23.846107
0.561307 26.230717
0.561307 28.615328
0.561307 30.999939
0.561307 33.384549
0.561307 35.769160
0.561307 38.153771
0.561307 40.538381
0.561307 42.922992
0.561307 45.307603


0.0 0.0
0.561307 0.0
